#TimestampInMS,gt_lat,gt_long,phone_lat,phone_long
1275464465000,56.17204066666667,10.1883435,56.1718867332,10.1887456984
1275464465992,56.172042833333336,10.188361333333335,56.1718521159,10.1887053815
1275464466992,56.172059499999996,10.188435166666666,56.1718295686,10.188696329
1275464468000,56.17199633333333,10.188505666666666,56.1718200132,10.1886928086
1275464469000,56.17199716666667,10.188519000000001,56.1718125533,10.1886892882
1275464470000,56.17195333333334,10.188593666666666,56.17180392,10.1886868575
1275464471000,56.171954166666666,10.1886255,56.1717983879,10.1886844267
1275464472000,56.17194016666667,10.188643833333334,56.1717957057,10.1886845944
1275464473000,56.17194083333334,10.1886405,56.1717935264,10.1886852649
1275464474000,56.17193999999999,10.188638333333333,56.1717911795,10.1886860193
1275464475000,56.17193399999999,10.188638666666666,56.1717895031,10.1886864384
1275464476219,56.17192266666666,10.18864,56.1717885811,10.1886861869
1275464483093,56.17191033333334,10.188630666666667,56.1719800237,10.1886438583
1275464484086,56.17191283333333,10.1886295,56.1719754137,10.1886082353
1275464484993,56.171914,10.188626833333332,56.1719842985,10.188609744
1275464485993,56.171914,10.188626166666667,56.1719863939,10.1886016136
1275464487000,56.171912166666665,10.188624666666668,56.1719869807,10.1885991828
1275464488000,56.171912000000006,10.188624833333334,56.1719878189,10.1885974226
1275464489000,56.17191283333333,10.188622,56.1719957817,10.1885913038
1275464490000,56.171912999999996,10.188622666666667,56.172008606,10.1885832572
1275464491000,56.171916833333334,10.188623333333334,56.1720213465,10.1885801559
1275464492000,56.171916833333334,10.1886285,56.1720309857,10.1885776413
1275464493000,56.17191549999999,10.188631333333332,56.1720371044,10.1885774737
1275464494000,56.17190900000001,10.188642,56.172038697,10.1885769708
1275464495000,56.17190866666667,10.188649666666667,56.1720386132,10.1885783957
1275464496000,56.17191366666666,10.188655333333333,56.1720384455,10.1885815808
1275464497000,56.171917,10.188665666666667,56.1720391161,10.1885829219
1275464498000,56.17192266666666,10.188676,56.1720397866,10.1885854365
1275464499000,56.17193966666667,10.188696666666667,56.1720398705,10.1885882863
1275464500000,56.171953833333326,10.188711000000001,56.1720388646,10.1885915553
1275464501000,56.171972833333335,10.188720499999999,56.1720372721,10.1885944889
1275464502000,56.17198799999999,10.188796833333333,56.1720364339,10.1885965844
1275464503000,56.171978,10.188799333333332,56.1720361824,10.1885980932
1275464504000,56.17197633333333,10.188774,56.1720355119,10.1885990152
1275464505000,56.171972833333335,10.188759000000001,56.1720355119,10.1885990152
1275464506000,56.171959666666666,10.188746833333333,56.172035009,10.1885989314
1275464507000,56.17195916666666,10.188712,56.1720344222,10.1885985961
1275464508000,56.17195783333333,10.188684499999999,56.1720335002,10.1885982608
1275464509000,56.171949833333336,10.188664666666666,56.1720327459,10.1885978417
1275464510000,56.17194200000001,10.188649999999999,56.1720322429,10.1885974226
1275464511000,56.17194016666667,10.188639499999999,56.1720321591,10.1885970873
1275464512000,56.1719345,10.1886325,56.1720319915,10.1885966682
1275464513000,56.171933499999994,10.188627499999999,56.1720341708,10.18858661
1275464514000,56.17193766666666,10.188623833333333,56.1720278844,10.1885767193
1275464515000,56.17194216666667,10.1886265,56.1720295607,10.1885818323
1275464516000,56.17194733333334,10.188629666666666,56.1720290578,10.1885821676
1275464517000,56.1719475,10.188633833333334,56.1720245316,10.1885804074
1275464518000,56.17194866666667,10.188637833333333,56.1720170717,10.1885756297
1275464519000,56.17195566666666,10.18864,56.1720068458,10.18857454
1275464520000,56.17196483333334,10.188641333333333,56.1720044988,10.1885752944
1275464521000,56.17197899999999,10.188642666666668,56.1719941053,10.1885709358
1275464522000,56.17198083333333,10.188641833333332,56.1719940215,10.1885711034
1275464523000,56.171981833333334,10.188640999999999,56.1719876512,10.1885662419
1275464524000,56.17197633333333,10.188640333333332,56.1719839632,10.1885672478
1275464525000,56.171973333333334,10.188639499999999,56.1719811972,10.188567164
1275464526000,56.171963999999996,10.1886415,56.1719797722,10.1885678345
1275464527000,56.17195616666666,10.188643,56.1719798561,10.188567583
1275464528000,56.17195083333333,10.188644666666667,56.1719750784,10.1885723607
1275464529000,56.17194083333334,10.188645833333334,56.1719716418,10.1885765517
1275464530000,56.17193616666667,10.188646,56.1719692111,10.1885775575
1275464531000,56.171935,10.188646833333333,56.1719620026,10.188578731
1275464532000,56.171933499999994,10.188646333333333,56.1719582308,10.1885851012
1275464533000,56.171933,10.188643833333334,56.1719745755,10.1885903818
1275464534000,56.17192683333333,10.188642,56.1719652716,10.1885869452
1275464535000,56.17192,10.188640833333332,56.171966445,10.1885837601
1275464536000,56.17191533333333,10.188638166666667,56.1719609968,10.1886032061
1275464537000,56.17191433333334,10.188637333333332,56.1719584822,10.188604631
1275464538000,56.171912999999996,10.188637833333333,56.1719573088,10.1886110851
1275464539000,56.171914833333325,10.188638,56.171959069,10.1886089058
1275464540000,56.17191866666667,10.188638166666667,56.1719639305,10.1886177068
1275464541000,56.17192149999999,10.188639666666667,56.171968792,10.1886220654
1275464542000,56.171927999999994,10.188640333333332,56.1719662774,10.1886210596
1275464543000,56.171934166666674,10.188641166666667,56.1719652716,10.1886210596
1275464544000,56.1719385,10.188641333333333,56.1719666965,10.1886223169
1275464545000,56.17194316666667,10.188637833333333,56.1719677023,10.188623658
1275464546000,56.17195316666666,10.188631833333334,56.1719677861,10.188625502
1275464547000,56.171952499999996,10.188629333333333,56.171967367,10.1886274298
1275464548000,56.1719495,10.188635,56.1719658583,10.1886304473
1275464549000,56.17195100000001,10.188636666666667,56.1719650201,10.1886306988
1275464550000,56.17194266666667,10.18864,56.1719648525,10.1886309502
1275464551000,56.17193966666667,10.18864,56.1719649363,10.1886313693
1275464552000,56.17193933333333,10.188646333333333,56.1719582308,10.188633381
1275464553000,56.17193583333333,10.188649999999999,56.1719593204,10.1886362308
1275464554000,56.17193399999999,10.188644,56.1719614997,10.1886400865
1275464555000,56.171934166666674,10.188643,56.1719578117,10.1886420981
1275464556000,56.17193683333333,10.188643833333334,56.1719582308,10.1886434392
1275464557000,56.171936499999994,10.188648833333334,56.171958566,10.1886446965
1275464558000,56.17193699999999,10.188647166666668,56.1719568897,10.1886481331
1275464559000,56.171935500000004,10.188642499999998,56.1719575602,10.1886481331
1275464560000,56.171930999999994,10.188644333333334,56.1719583146,10.1886492228
1275464561000,56.171927999999994,10.188643833333334,56.1719513576,10.1886529946
1275464562000,56.17192283333334,10.188646166666667,56.1719463285,10.1886604545
1275464563000,56.171914,10.1886465,56.1719426404,10.1886650645
1275464564000,56.171915000000006,10.188646666666667,56.1719408802,10.1886687526
1275464565000,56.17191166666667,10.188642833333335,56.1719413831,10.1886691717
1275464566000,56.17191666666666,10.188636833333334,56.1719412155,10.1886685849
1275464567000,56.17191583333333,10.188633333333334,56.1719428081,10.1886691717
1275464568000,56.1718955,10.188633833333334,56.1719449035,10.1886697584
1275464569000,56.171883166666674,10.188631166666665,56.1719459094,10.1886701775
1275464570000,56.17187833333334,10.188624833333334,56.1719471667,10.1886702613
1275464571000,56.171876999999995,10.188622333333333,56.1719449874,10.1886762125
1275464576095,56.17184050000001,10.1886235,56.1714367089,10.1887784717
1275464578095,56.171831000000005,10.188616833333333,56.1716264752,10.1886469596
1275464579009,56.171830500000006,10.188621666666668,56.1716661215,10.1887285993
1275464580001,56.17183016666666,10.188626,56.1716902614,10.1887622946
1275464580992,56.17184633333333,10.188645833333334,56.1717004035,10.1887746998
1275464581992,56.17184050000001,10.188631333333332,56.1716879145,10.188782495
1275464585000,56.17180716666667,10.188595,56.1718515292,10.1884520805
1275464586000,56.17180066666666,10.188591166666667,56.1718360227,10.1884343947
1275464587000,56.17177466666667,10.188584666666666,56.1718278922,10.1884426927
1275464588000,56.17176833333333,10.188570166666667,56.1718352683,10.188419894
1275464589000,56.17176016666667,10.188551666666665,56.1718553848,10.1884012023
1275464590000,56.17176916666667,10.1885325,56.1716921054,10.188576384
1275464591000,56.17176883333333,10.188510666666668,56.1716690552,10.1885975064
1275464592000,56.17177166666667,10.188489166666667,56.1716974699,10.1885850174
1275464593000,56.17177516666667,10.188465833333334,56.1717114676,10.1885788148
1275464594000,56.17177633333334,10.188443833333334,56.1717294049,10.1885502325
1275464595000,56.17178033333333,10.188423666666667,56.1717507787,10.1885144418
