#TimestampInMS,gt_lat,gt_long,phone_lat,phone_long
1289975285753,56.257189000000004,10.069213666666666,56.257148342,10.0692206426
1289975290117,56.257189000000004,10.069213666666666,56.2571358529,10.06926909
1289975291117,56.257189000000004,10.069213666666666,56.2572084402,10.069258445
1289975292000,56.257189000000004,10.069213666666666,56.2571893295,10.0692654858
1289975293000,56.257189000000004,10.069213666666666,56.2571786844,10.0692715207
1289975294000,56.257189000000004,10.069213666666666,56.2571547122,10.0692690062
1289975299111,56.257189000000004,10.069213666666666,56.2571109587,10.069251488
1289975304124,56.257189000000004,10.069213666666666,56.2570897525,10.0692334669
1289975309107,56.257189000000004,10.069213666666666,56.2571491802,10.0693382407
1289975314132,56.257189000000004,10.069213666666666,56.2571122998,10.0693156934
1289975319115,56.257189000000004,10.069213666666666,56.2571695482,10.0692588641
1289975320115,56.257189000000004,10.069213666666666,56.2571575621,10.0692422679
1289975321004,56.257189000000004,10.069213666666666,56.2571449892,10.0692667431
1289975326093,56.257189000000004,10.069213666666666,56.2572087755,10.0692251688
1289975331131,56.257189000000004,10.069213666666666,56.2572239467,10.0690048925
1289975336143,56.257189000000004,10.069213666666666,56.2570958713,10.0692272643
1289975341146,56.257189000000004,10.069213666666666,56.2570832146,10.0691870312
1289975342144,56.257189000000004,10.069213666666666,56.2570975476,10.0691659088
1289975342998,56.257189000000004,10.069213666666666,56.2570996431,10.0691536712
1289975343997,56.257189000000004,10.069213666666666,56.2570963742,10.0691531683
1289975344988,56.257189000000004,10.069213666666666,56.2570969609,10.0691524978
1289975345989,56.257189000000004,10.069213666666666,56.2571033312,10.0691592033
1289975347001,56.257189000000004,10.069213666666666,56.2571174966,10.0691706027
1289975348001,56.257189000000004,10.069213666666666,56.2571194244,10.0691747936
1289975349000,56.257189000000004,10.069213666666666,56.2571205141,10.0691787331
1289975350000,56.257189000000004,10.069213666666666,56.2571217713,10.0691822535
1289975351000,56.257189000000004,10.069213666666666,56.2571222743,10.0691856901
1289975352000,56.257189000000004,10.069213666666666,56.2571227772,10.0691863606
1289975353000,56.257189000000004,10.069213666666666,56.2571248726,10.0691876179
1289975354000,56.257189000000004,10.069213666666666,56.2571262976,10.0691887076
1289975355000,56.257189000000004,10.069213666666666,56.2571283092,10.0691899649
1289975356000,56.257189000000004,10.069213666666666,56.2571289798,10.0691907192
1289975357000,56.257189000000004,10.069213666666666,56.2571293989,10.0691914736
1289975358000,56.257189000000004,10.069213666666666,56.2571299856,10.0691919765
1289975359000,56.257189000000004,10.069213666666666,56.2571297341,10.069192228
1289975360000,56.257189000000004,10.069213666666666,56.2571296503,10.0691924794
1289975361000,56.257189000000004,10.069213666666666,56.2571308238,10.0691965866
1289975362000,56.257189000000004,10.069213666666666,56.2571323325,10.0692017833
1289975363000,56.257189000000004,10.069213666666666,56.2571347633,10.0692063096
1289975364000,56.257189000000004,10.069213666666666,56.2571368588,10.0692109196
1289975365000,56.257189000000004,10.069213666666666,56.2571394571,10.0692162002
1289975366000,56.257189000000004,10.069213666666666,56.2571411335,10.0692208103
1289975367000,56.257189000000004,10.069213666666666,56.2571429775,10.069226007
1289975368000,56.257189000000004,10.069213666666666,56.2571444863,10.0692319582
